198,-1,580.81,1.52,78.59,168.28,0.4250,-1,-1,-1
199,-1,1465.55,495.87,190.96,336.83,0.7012,-1,-1,-1
199,-1,580.81,1.54,78.55,168.27,0.4196,-1,-1,-1
200,-1,1477.18,497.16,179.63,331.36,0.7285,-1,-1,-1
200,-1,580.75,1.52,78.71,168.14,0.4200,-1,-1,-1
201,-1,1464.69,488.30,192.12,336.83,0.7357,-1,-1,-1
201,-1,581.74,2.19,76.86,166.00,0.4587,-1,-1,-1
202,-1,1460.70,488.28,198.70,332.00,0.7117,-1,-1,-1
202,-1,581.66,2.22,77.06,165.85,0.4592,-1,-1,-1
203,-1,1466.89,490.56,199.42,326.41,0.6791,-1,-1,-1
203,-1,581.63,2.23,77.09,165.79,0.4514,-1,-1,-1
204,-1,1480.24,493.03,191.33,318.58,0.6513,-1,-1,-1
204,-1,581.71,2.23,77.00,165.79,0.4410,-1,-1,-1
205,-1,1478.55,492.97,190.08,314.89,0.6904,-1,-1,-1
205,-1,581.72,2.23,76.90,165.74,0.4139,-1,-1,-1
206,-1,1470.31,493.78,186.06,316.16,0.6960,-1,-1,-1
206,-1,581.59,2.20,77.05,165.95,0.4243,-1,-1,-1
207,-1,1465.56,493.37,192.57,319.28,0.7463,-1,-1,-1
207,-1,581.59,2.21,77.10,165.95,0.4143,-1,-1,-1
208,-1,1468.64,493.83,198.55,318.66,0.7670,-1,-1,-1
208,-1,581.54,2.16,77.10,166.09,0.4368,-1,-1,-1
209,-1,1463.65,494.78,194.95,316.98,0.5079,-1,-1,-1
209,-1,581.26,2.15,77.33,165.83,0.4534,-1,-1,-1
210,-1,1461.43,495.67,199.17,313.42,0.7028,-1,-1,-1
210,-1,581.22,2.19,77.34,165.79,0.4378,-1,-1,-1
211,-1,1448.84,481.39,213.82,325.74,0.7777,-1,-1,-1
211,-1,581.38,2.15,77.29,165.96,0.4413,-1,-1,-1
212,-1,1461.53,486.59,197.52,314.03,0.7123,-1,-1,-1
212,-1,581.36,2.14,77.49,165.93,0.4555,-1,-1,-1
213,-1,1456.55,508.87,201.87,291.89,0.5597,-1,-1,-1
213,-1,581.39,2.12,77.51,165.92,0.4646,-1,-1,-1
214,-1,1461.36,508.58,201.96,296.71,0.5323,-1,-1,-1
214,-1,581.29,2.09,77.76,166.08,0.5088,-1,-1,-1
215,-1,1454.48,506.20,206.10,302.70,0.7707,-1,-1,-1
215,-1,581.24,2.11,77.77,165.99,0.5037,-1,-1,-1
216,-1,581.02,2.20,78.02,165.80,0.5197,-1,-1,-1
216,-1,1452.77,514.81,211.05,289.01,0.4708,-1,-1,-1
217,-1,581.08,2.23,77.90,165.78,0.5014,-1,-1,-1
218,-1,581.14,2.27,77.86,165.78,0.4846,-1,-1,-1
219,-1,581.18,2.22,77.85,165.84,0.4992,-1,-1,-1
220,-1,1455.04,517.01,221.44,286.17,0.6553,-1,-1,-1
220,-1,581.17,2.21,77.91,165.73,0.4979,-1,-1,-1
221,-1,1456.19,518.37,221.76,280.29,0.5754,-1,-1,-1
221,-1,581.21,2.23,77.94,165.69,0.4942,-1,-1,-1
222,-1,1459.33,520.21,215.17,281.88,0.5389,-1,-1,-1
222,-1,581.21,2.28,77.87,165.61,0.4793,-1,-1,-1
223,-1,1459.18,518.72,219.58,283.47,0.7651,-1,-1,-1
223,-1,581.04,2.24,78.21,165.83,0.5487,-1,-1,-1
224,-1,581.01,2.25,78.25,165.57,0.5550,-1,-1,-1
224,-1,1463.93,522.94,215.55,279.34,0.3328,-1,-1,-1
225,-1,581.01,2.24,78.21,165.68,0.5514,-1,-1,-1
226,-1,581.02,2.15,78.11,166.11,0.5739,-1,-1,-1
226,-1,1466.38,518.42,212.59,286.71,0.5612,-1,-1,-1
227,-1,1469.35,518.69,210.94,280.90,0.7304,-1,-1,-1
227,-1,581.00,2.16,78.10,166.08,0.5759,-1,-1,-1
228,-1,1471.01,515.57,206.71,287.03,0.7387,-1,-1,-1
228,-1,580.80,2.14,78.31,166.11,0.5798,-1,-1,-1
229,-1,1470.92,519.73,209.00,266.09,0.6466,-1,-1,-1
229,-1,580.88,2.12,78.34,166.01,0.5671,-1,-1,-1
230,-1,1472.85,519.42,202.72,286.72,0.7121,-1,-1,-1
230,-1,581.03,2.14,77.98,165.96,0.5504,-1,-1,-1
231,-1,1477.14,512.94,198.19,297.83,0.7570,-1,-1,-1
231,-1,581.30,2.14,77.60,165.89,0.5318,-1,-1,-1
232,-1,1474.72,508.80,198.12,300.21,0.7254,-1,-1,-1
232,-1,581.32,2.17,77.59,165.91,0.5374,-1,-1,-1
233,-1,1474.23,502.52,196.28,314.91,0.7670,-1,-1,-1
233,-1,581.41,2.15,77.42,165.82,0.5358,-1,-1,-1
234,-1,1476.60,483.86,193.19,336.93,0.7486,-1,-1,-1
234,-1,581.42,2.12,77.38,165.87,0.5333,-1,-1,-1
235,-1,1478.46,500.73,187.62,323.22,0.8013,-1,-1,-1
235,-1,581.44,2.13,77.34,165.90,0.5181,-1,-1,-1
236,-1,1480.16,465.33,186.35,357.00,0.8357,-1,-1,-1
236,-1,581.43,2.08,77.41,166.10,0.5288,-1,-1,-1
237,-1,1481.51,495.27,185.59,323.27,0.8307,-1,-1,-1
237,-1,581.39,2.10,77.40,166.06,0.5145,-1,-1,-1
238,-1,1482.56,491.66,177.51,325.58,0.8437,-1,-1,-1
238,-1,581.38,2.08,77.43,166.10,0.5171,-1,-1,-1
239,-1,1483.01,486.64,181.56,332.91,0.8441,-1,-1,-1
239,-1,581.37,2.09,77.43,166.10,0.5145,-1,-1,-1
240,-1,1483.66,477.42,175.68,339.36,0.8236,-1,-1,-1
240,-1,581.38,2.07,77.62,166.19,0.5262,-1,-1,-1
241,-1,1487.01,485.88,179.08,330.60,0.8363,-1,-1,-1
241,-1,581.11,1.97,78.09,166.44,0.6138,-1,-1,-1
242,-1,1487.69,485.17,186.35,334.93,0.8402,-1,-1,-1
242,-1,581.18,1.97,78.07,166.48,0.6076,-1,-1,-1
243,-1,1489.88,485.42,184.72,331.07,0.8509,-1,-1,-1
243,-1,581.16,1.97,78.09,166.50,0.6090,-1,-1,-1
244,-1,1491.07,489.75,185.53,328.29,0.7983,-1,-1,-1
244,-1,581.14,1.99,78.07,166.59,0.6070,-1,-1,-1
245,-1,1490.14,491.53,184.88,323.47,0.8550,-1,-1,-1
245,-1,581.22,2.03,77.89,166.51,0.6085,-1,-1,-1
246,-1,1489.56,496.38,184.41,317.25,0.8458,-1,-1,-1
246,-1,581.19,2.02,77.94,166.44,0.6068,-1,-1,-1
247,-1,1488.57,495.92,190.24,317.14,0.8571,-1,-1,-1
247,-1,581.15,2.05,78.03,166.37,0.6032,-1,-1,-1
248,-1,1488.62,496.10,191.78,315.97,0.8346,-1,-1,-1
248,-1,581.20,2.06,77.83,166.80,0.5956,-1,-1,-1
249,-1,1485.54,495.11,194.38,317.78,0.8463,-1,-1,-1
249,-1,580.96,2.07,78.06,166.58,0.6026,-1,-1,-1
250,-1,1488.53,498.77,194.47,314.45,0.8280,-1,-1,-1
250,-1,581.02,2.08,77.97,166.68,0.5952,-1,-1,-1
251,-1,1486.31,502.44,200.64,310.15,0.8125,-1,-1,-1
251,-1,581.12,1.98,78.75,169.32,0.6892,-1,-1,-1
251,-1,476.58,2.28,75.35,169.75,0.3729,-1,-1,-1
252,-1,1486.23,506.81,201.63,309.88,0.7654,-1,-1,-1
252,-1,581.16,1.99,78.74,169.00,0.6872,-1,-1,-1
252,-1,477.51,2.72,76.92,170.05,0.3648,-1,-1,-1
253,-1,1483.73,504.41,201.74,311.60,0.7602,-1,-1,-1
253,-1,580.97,1.98,78.97,169.13,0.6862,-1,-1,-1
253,-1,477.49,2.70,76.87,170.13,0.3576,-1,-1,-1
254,-1,1483.85,505.61,201.88,311.98,0.7706,-1,-1,-1
254,-1,580.98,1.99,78.98,169.14,0.6848,-1,-1,-1
254,-1,476.61,2.33,75.58,169.62,0.3589,-1,-1,-1
255,-1,1488.08,509.80,199.74,309.19,0.7746,-1,-1,-1
255,-1,580.79,1.97,79.05,168.74,0.6894,-1,-1,-1
255,-1,477.46,2.72,76.59,170.13,0.3678,-1,-1,-1
256,-1,1488.86,515.74,199.45,297.63,0.8201,-1,-1,-1
256,-1,580.76,2.01,79.01,168.37,0.6872,-1,-1,-1
256,-1,477.44,2.71,76.86,170.18,0.3724,-1,-1,-1
257,-1,1489.05,515.72,198.41,298.17,0.8119,-1,-1,-1
257,-1,580.75,2.01,79.03,168.39,0.6882,-1,-1,-1
257,-1,477.47,2.70,76.88,170.20,0.3784,-1,-1,-1
258,-1,1487.45,518.90,201.80,300.28,0.8147,-1,-1,-1
258,-1,580.77,2.00,79.13,168.53,0.6880,-1,-1,-1
258,-1,477.46,2.72,76.83,170.20,0.3810,-1,-1,-1
259,-1,1488.28,522.55,202.35,293.74,0.7797,-1,-1,-1
259,-1,580.75,2.01,79.20,168.45,0.6870,-1,-1,-1
259,-1,477.42,2.71,76.93,170.24,0.3823,-1,-1,-1
260,-1,1488.22,525.35,203.70,296.43,0.7368,-1,-1,-1
260,-1,580.82,2.03,79.19,168.65,0.6829,-1,-1,-1
260,-1,477.43,2.72,76.93,170.23,0.3794,-1,-1,-1
261,-1,580.73,2.03,79.31,168.52,0.6848,-1,-1,-1
261,-1,1486.52,527.38,203.75,291.47,0.6435,-1,-1,-1
261,-1,477.41,2.71,77.04,170.27,0.3847,-1,-1,-1
262,-1,580.85,2.05,78.95,168.82,0.6869,-1,-1,-1
262,-1,1480.14,526.61,206.33,293.03,0.4018,-1,-1,-1
262,-1,477.38,2.69,77.08,170.28,0.3781,-1,-1,-1
263,-1,580.84,2.07,78.97,168.76,0.6846,-1,-1,-1
263,-1,1479.65,531.96,211.58,289.05,0.5520,-1,-1,-1
263,-1,477.40,2.66,76.91,170.33,0.3767,-1,-1,-1
264,-1,580.86,2.15,78.87,168.65,0.6699,-1,-1,-1
264,-1,1479.82,534.77,212.48,287.56,0.5483,-1,-1,-1
264,-1,477.50,2.68,76.69,170.30,0.3571,-1,-1,-1
265,-1,580.79,2.12,78.95,168.63,0.6735,-1,-1,-1
265,-1,477.42,2.66,76.72,170.39,0.3737,-1,-1,-1
265,-1,1474.77,534.49,219.12,281.15,0.3510,-1,-1,-1
266,-1,580.93,2.12,78.68,168.42,0.6764,-1,-1,-1
266,-1,1528.98,533.07,162.30,205.23,0.3581,-1,-1,-1
266,-1,477.45,2.63,77.64,170.19,0.3085,-1,-1,-1
267,-1,580.99,2.06,78.67,168.90,0.6734,-1,-1,-1
267,-1,1528.47,530.54,160.42,212.97,0.4076,-1,-1,-1
268,-1,580.89,2.07,78.55,168.37,0.6762,-1,-1,-1
268,-1,1525.04,532.81,164.80,203.18,0.3665,-1,-1,-1
268,-1,476.61,2.38,75.83,169.69,0.3009,-1,-1,-1
269,-1,580.79,2.10,78.64,168.38,0.6735,-1,-1,-1
269,-1,1529.00,534.47,162.97,206.03,0.5177,-1,-1,-1
269,-1,1477.21,452.44,148.70,260.37,0.3481,-1,-1,-1
269,-1,1478.04,537.81,140.85,171.77,0.3173,-1,-1,-1
270,-1,580.82,2.06,78.77,169.35,0.6731,-1,-1,-1
270,-1,1532.09,533.97,158.84,217.13,0.4839,-1,-1,-1
270,-1,476.57,2.36,76.00,169.67,0.3065,-1,-1,-1
271,-1,580.82,2.11,78.78,169.04,0.6681,-1,-1,-1
271,-1,1531.85,533.00,158.24,202.99,0.6163,-1,-1,-1
272,-1,580.78,2.14,78.70,168.14,0.6667,-1,-1,-1
272,-1,1537.90,533.49,152.92,203.61,0.4876,-1,-1,-1
273,-1,580.83,2.14,78.62,168.16,0.6629,-1,-1,-1
273,-1,1529.31,534.45,158.36,203.62,0.5440,-1,-1,-1
274,-1,580.82,2.13,78.68,168.57,0.6635,-1,-1,-1
274,-1,1524.19,531.66,161.87,209.30,0.5182,-1,-1,-1
275,-1,580.75,2.08,78.71,168.51,0.6676,-1,-1,-1
275,-1,1495.42,529.59,190.62,213.99,0.4605,-1,-1,-1
275,-1,1456.64,528.11,230.91,280.65,0.3245,-1,-1,-1
276,-1,580.72,2.08,78.70,168.55,0.6644,-1,-1,-1
276,-1,1446.35,528.89,235.01,262.92,0.6618,-1,-1,-1
276,-1,476.72,2.33,75.82,169.70,0.3043,-1,-1,-1
277,-1,580.75,2.08,78.66,168.56,0.6665,-1,-1,-1
277,-1,1447.52,526.83,227.77,250.49,0.5609,-1,-1,-1
277,-1,477.54,2.58,77.37,170.28,0.3007,-1,-1,-1
278,-1,580.81,2.05,78.52,168.64,0.6691,-1,-1,-1
278,-1,1445.60,526.40,227.62,275.48,0.6199,-1,-1,-1
278,-1,477.58,2.59,77.33,170.21,0.3018,-1,-1,-1
279,-1,580.72,2.07,78.57,168.50,0.6746,-1,-1,-1
279,-1,1453.86,524.65,217.65,262.81,0.4936,-1,-1,-1
279,-1,1366.01,534.09,300.27,234.41,0.3324,-1,-1,-1
279,-1,477.57,2.60,77.49,170.15,0.3181,-1,-1,-1
279,-1,1517.16,529.49,155.51,285.59,0.3175,-1,-1,-1
280,-1,580.66,2.04,78.70,168.54,0.6787,-1,-1,-1
280,-1,1438.02,515.16,224.78,266.43,0.6484,-1,-1,-1
280,-1,477.56,2.60,77.54,170.15,0.3253,-1,-1,-1
281,-1,580.59,2.05,78.81,168.59,0.6797,-1,-1,-1
281,-1,1438.60,530.56,220.35,278.08,0.5931,-1,-1,-1
281,-1,477.53,2.61,77.49,170.17,0.3341,-1,-1,-1
282,-1,580.61,2.02,78.91,169.14,0.6784,-1,-1,-1
282,-1,1432.96,526.55,225.67,291.08,0.5916,-1,-1,-1
282,-1,476.77,2.37,76.02,169.62,0.3348,-1,-1,-1
283,-1,580.56,2.04,78.96,168.51,0.6781,-1,-1,-1
283,-1,1434.01,524.65,223.47,275.65,0.5427,-1,-1,-1
283,-1,476.78,2.35,76.11,169.61,0.3344,-1,-1,-1
284,-1,1435.45,469.50,220.13,309.19,0.7067,-1,-1,-1
284,-1,580.57,2.00,79.05,168.70,0.6771,-1,-1,-1
284,-1,476.76,2.33,76.18,169.67,0.3301,-1,-1,-1
285,-1,1438.18,506.73,217.41,274.95,0.7411,-1,-1,-1
285,-1,580.35,2.03,79.33,168.66,0.6761,-1,-1,-1
285,-1,476.74,2.32,76.48,169.66,0.3300,-1,-1,-1
286,-1,580.51,2.04,79.24,168.54,0.6685,-1,-1,-1
286,-1,1446.09,523.94,205.48,272.92,0.6384,-1,-1,-1
286,-1,476.78,2.32,76.32,169.60,0.3184,-1,-1,-1
287,-1,580.82,2.05,78.85,168.52,0.6660,-1,-1,-1
287,-1,1445.70,521.28,207.42,280.86,0.6554,-1,-1,-1
287,-1,476.80,2.31,76.37,169.57,0.3145,-1,-1,-1
288,-1,1443.41,520.40,209.37,286.54,0.7095,-1,-1,-1
288,-1,580.83,2.04,78.94,168.65,0.6668,-1,-1,-1
288,-1,476.77,2.31,76.38,169.57,0.3171,-1,-1,-1
289,-1,1442.90,522.18,208.27,289.95,0.7347,-1,-1,-1
289,-1,580.82,2.04,78.94,168.63,0.6670,-1,-1,-1
289,-1,476.73,2.31,76.34,169.55,0.3175,-1,-1,-1
290,-1,1437.93,518.11,216.13,297.97,0.8159,-1,-1,-1
290,-1,580.74,2.08,78.92,168.07,0.6666,-1,-1,-1
290,-1,476.73,2.31,76.36,169.53,0.3067,-1,-1,-1
291,-1,1439.06,516.82,215.56,301.74,0.8151,-1,-1,-1
291,-1,580.47,2.08,79.36,167.78,0.6524,-1,-1,-1
292,-1,1440.45,515.53,211.23,304.84,0.8094,-1,-1,-1
292,-1,580.42,2.10,79.28,167.65,0.6510,-1,-1,-1
293,-1,1442.28,518.76,201.00,299.49,0.7880,-1,-1,-1
293,-1,580.43,2.08,79.26,167.53,0.6526,-1,-1,-1
294,-1,1444.34,515.41,194.98,300.84,0.7529,-1,-1,-1
294,-1,580.40,2.11,79.18,167.53,0.6494,-1,-1,-1
295,-1,1441.65,512.43,194.03,307.76,0.7535,-1,-1,-1
295,-1,580.39,2.10,79.24,167.66,0.6527,-1,-1,-1
296,-1,1442.02,511.83,193.49,306.82,0.7172,-1,-1,-1
296,-1,580.23,2.11,79.39,167.75,0.6453,-1,-1,-1
297,-1,1440.53,510.77,195.72,306.48,0.7386,-1,-1,-1
297,-1,580.35,2.20,79.23,167.58,0.6322,-1,-1,-1
298,-1,1439.17,511.25,197.48,307.24,0.7278,-1,-1,-1
298,-1,580.34,2.19,79.22,167.52,0.6355,-1,-1,-1
299,-1,1438.35,511.04,197.43,327.69,0.6733,-1,-1,-1
299,-1,580.32,2.16,79.18,167.61,0.6394,-1,-1,-1
300,-1,1438.77,510.28,193.56,334.73,0.7380,-1,-1,-1
300,-1,580.35,2.14,79.08,167.54,0.6417,-1,-1,-1
301,-1,1437.70,510.79,200.22,324.18,0.7754,-1,-1,-1
301,-1,579.26,2.30,80.03,166.17,0.5804,-1,-1,-1
302,-1,1437.15,508.52,199.53,337.25,0.7831,-1,-1,-1
302,-1,579.25,2.38,80.08,165.94,0.5789,-1,-1,-1
303,-1,1438.11,509.79,198.05,339.83,0.7823,-1,-1,-1
303,-1,579.21,2.35,80.12,165.97,0.5873,-1,-1,-1
304,-1,1433.51,510.95,203.20,347.30,0.8029,-1,-1,-1
304,-1,579.06,2.34,80.28,165.87,0.5979,-1,-1,-1
305,-1,1432.56,512.26,201.02,377.00,0.6871,-1,-1,-1
305,-1,579.01,2.36,80.28,165.86,0.5897,-1,-1,-1
306,-1,1371.76,520.75,265.47,414.57,0.7246,-1,-1,-1
306,-1,578.95,2.32,80.38,165.94,0.6036,-1,-1,-1
306,-1,476.83,2.14,71.40,170.33,0.3060,-1,-1,-1
307,-1,578.98,2.31,80.31,165.95,0.6102,-1,-1,-1
307,-1,1438.83,515.29,196.15,399.94,0.6034,-1,-1,-1
307,-1,1366.19,510.36,268.03,383.82,0.5305,-1,-1,-1
307,-1,476.82,2.15,71.40,170.34,0.3119,-1,-1,-1
308,-1,1370.29,513.96,268.12,409.92,0.6925,-1,-1,-1
308,-1,578.97,2.29,80.33,166.01,0.6136,-1,-1,-1
308,-1,476.84,2.14,71.43,170.36,0.3147,-1,-1,-1
309,-1,1433.51,518.53,201.08,396.37,0.6435,-1,-1,-1
309,-1,578.97,2.26,80.27,166.04,0.6186,-1,-1,-1
309,-1,476.90,2.13,71.32,170.29,0.3151,-1,-1,-1
310,-1,1434.26,517.94,195.27,412.03,0.6579,-1,-1,-1
310,-1,579.05,2.22,80.52,166.43,0.6188,-1,-1,-1
310,-1,476.93,2.11,71.20,170.30,0.3124,-1,-1,-1
311,-1,1431.56,520.01,198.46,409.20,0.6364,-1,-1,-1
311,-1,579.09,2.25,80.44,166.34,0.6145,-1,-1,-1
312,-1,1374.72,526.98,257.30,408.01,0.6811,-1,-1,-1
312,-1,579.07,2.25,80.42,166.24,0.6095,-1,-1,-1
313,-1,1431.10,522.25,203.19,408.33,0.7146,-1,-1,-1
313,-1,579.06,2.22,80.31,166.25,0.6152,-1,-1,-1
314,-1,1437.01,524.30,195.09,408.18,0.6976,-1,-1,-1
314,-1,579.05,2.21,80.33,166.28,0.6105,-1,-1,-1
315,-1,1434.82,526.21,198.64,405.99,0.7505,-1,-1,-1
315,-1,579.12,2.23,80.09,166.11,0.5981,-1,-1,-1
316,-1,1438.03,530.00,194.67,405.33,0.6736,-1,-1,-1
316,-1,579.29,2.31,79.79,166.20,0.5839,-1,-1,-1
317,-1,1441.86,531.76,190.74,404.41,0.6945,-1,-1,-1
317,-1,579.23,2.31,79.88,166.24,0.5801,-1,-1,-1
318,-1,1426.82,541.02,206.85,393.82,0.6150,-1,-1,-1
318,-1,579.29,2.32,79.94,166.26,0.5798,-1,-1,-1
319,-1,1423.76,540.23,212.13,394.84,0.6670,-1,-1,-1
319,-1,579.25,2.30,79.96,166.28,0.5827,-1,-1,-1
320,-1,1443.26,536.42,191.73,397.11,0.6625,-1,-1,-1
320,-1,579.17,2.32,80.01,166.30,0.5782,-1,-1,-1
321,-1,1444.52,535.95,190.96,398.11,0.6947,-1,-1,-1
321,-1,579.11,2.31,80.07,166.34,0.5915,-1,-1,-1
322,-1,1440.28,540.94,196.45,389.56,0.7138,-1,-1,-1
322,-1,579.10,2.32,80.07,166.34,0.5884,-1,-1,-1
323,-1,1440.36,546.18,196.78,384.39,0.7079,-1,-1,-1
323,-1,579.08,2.31,80.10,166.38,0.5937,-1,-1,-1
324,-1,1442.97,549.37,194.54,381.91,0.7715,-1,-1,-1
324,-1,579.11,2.30,80.13,166.41,0.5935,-1,-1,-1
325,-1,1449.19,549.16,190.58,381.80,0.8064,-1,-1,-1
325,-1,579.11,2.33,80.14,166.37,0.5886,-1,-1,-1
326,-1,1449.79,548.88,192.24,380.96,0.7973,-1,-1,-1
326,-1,579.05,2.36,80.22,166.34,0.5858,-1,-1,-1
327,-1,1447.10,547.77,196.56,382.49,0.8311,-1,-1,-1
327,-1,578.85,2.34,80.34,166.34,0.5779,-1,-1,-1
328,-1,1448.34,547.53,195.55,382.65,0.8312,-1,-1,-1
328,-1,578.71,2.31,80.59,166.44,0.5946,-1,-1,-1
329,-1,1447.86,548.50,196.59,384.14,0.7636,-1,-1,-1
329,-1,578.72,2.27,80.52,166.46,0.5978,-1,-1,-1
330,-1,1446.66,547.82,198.35,384.63,0.7074,-1,-1,-1
330,-1,578.70,2.25,80.51,166.27,0.6030,-1,-1,-1
331,-1,1445.76,549.57,200.45,383.06,0.7480,-1,-1,-1
331,-1,578.72,2.24,80.51,166.30,0.6028,-1,-1,-1
332,-1,1444.63,548.44,204.83,382.66,0.7500,-1,-1,-1
332,-1,578.73,2.22,80.50,166.35,0.6087,-1,-1,-1
333,-1,1441.88,550.08,207.63,381.85,0.7483,-1,-1,-1
333,-1,578.64,2.24,80.54,166.30,0.6030,-1,-1,-1
334,-1,1442.66,548.66,207.95,369.27,0.7456,-1,-1,-1
334,-1,578.70,2.23,80.45,166.22,0.5883,-1,-1,-1
335,-1,1440.69,553.14,209.54,309.95,0.7429,-1,-1,-1
335,-1,578.68,2.25,80.50,166.18,0.5969,-1,-1,-1
336,-1,1441.40,550.01,209.98,350.85,0.7024,-1,-1,-1
336,-1,578.56,2.24,80.49,166.19,0.6083,-1,-1,-1
337,-1,1441.08,508.91,211.26,382.67,0.6844,-1,-1,-1
337,-1,579.27,2.26,79.80,166.55,0.5858,-1,-1,-1
338,-1,1440.30,548.30,213.18,350.84,0.7711,-1,-1,-1
338,-1,579.28,2.26,79.77,166.52,0.5811,-1,-1,-1
339,-1,1437.06,538.27,217.89,367.96,0.7134,-1,-1,-1
339,-1,579.22,2.19,79.81,166.75,0.5836,-1,-1,-1
340,-1,1439.44,538.82,214.34,384.96,0.6907,-1,-1,-1
340,-1,579.32,2.16,79.64,166.70,0.5844,-1,-1,-1
341,-1,1440.15,543.24,208.32,386.59,0.7450,-1,-1,-1
341,-1,579.64,2.27,79.18,166.51,0.5399,-1,-1,-1
342,-1,1440.52,548.04,206.48,383.25,0.7246,-1,-1,-1
342,-1,1508.75,548.00,137.42,385.19,0.5801,-1,-1,-1
342,-1,579.67,2.26,79.17,166.59,0.5357,-1,-1,-1
343,-1,1440.30,548.14,205.67,380.94,0.6779,-1,-1,-1
343,-1,579.71,2.30,78.97,166.45,0.5249,-1,-1,-1
344,-1,1439.68,545.71,203.09,383.36,0.6611,-1,-1,-1
344,-1,579.91,2.30,78.78,166.45,0.5138,-1,-1,-1
345,-1,1441.40,547.14,203.75,382.01,0.6889,-1,-1,-1
345,-1,579.67,2.23,79.00,166.73,0.5292,-1,-1,-1
346,-1,1444.91,551.33,194.99,355.04,0.6629,-1,-1,-1
346,-1,579.93,2.24,78.78,166.69,0.5001,-1,-1,-1
347,-1,1437.37,483.87,209.52,444.27,0.5700,-1,-1,-1
347,-1,579.96,2.23,78.77,166.65,0.5004,-1,-1,-1
348,-1,1442.09,485.75,206.59,441.22,0.5767,-1,-1,-1
348,-1,579.89,2.21,78.85,166.66,0.5227,-1,-1,-1
349,-1,1439.31,482.22,206.35,445.85,0.5727,-1,-1,-1
349,-1,579.99,2.20,78.83,166.49,0.5138,-1,-1,-1
349,-1,1437.18,499.53,206.15,298.32,0.4583,-1,-1,-1
350,-1,1443.06,540.85,202.26,387.53,0.6715,-1,-1,-1
350,-1,580.01,2.19,78.70,167.13,0.5122,-1,-1,-1
351,-1,1439.56,530.73,208.24,398.22,0.6032,-1,-1,-1
351,-1,582.67,2.29,76.93,173.92,0.5198,-1,-1,-1
352,-1,1438.95,524.19,209.51,404.90,0.5762,-1,-1,-1
352,-1,582.65,2.30,77.01,169.29,0.5350,-1,-1,-1
352,-1,1433.58,523.92,212.90,280.43,0.3636,-1,-1,-1
353,-1,1439.63,530.26,208.19,399.25,0.6348,-1,-1,-1
353,-1,582.75,2.34,76.84,169.13,0.5203,-1,-1,-1
354,-1,1438.98,535.81,199.73,394.62,0.5549,-1,-1,-1
354,-1,581.97,1.70,78.59,169.70,0.5091,-1,-1,-1
354,-1,1436.48,542.52,203.68,271.90,0.4840,-1,-1,-1
355,-1,1440.33,537.11,195.84,394.03,0.5529,-1,-1,-1
355,-1,1437.38,547.28,200.01,271.01,0.5244,-1,-1,-1
355,-1,582.02,1.69,78.33,169.65,0.5223,-1,-1,-1
356,-1,582.71,2.37,76.68,167.54,0.5432,-1,-1,-1
356,-1,1486.66,540.57,150.59,387.45,0.5359,-1,-1,-1
356,-1,1434.99,559.14,141.51,225.58,0.4234,-1,-1,-1
356,-1,1437.90,546.80,199.40,279.19,0.4097,-1,-1,-1
357,-1,1444.21,539.82,193.81,388.53,0.7230,-1,-1,-1
357,-1,582.64,2.29,76.72,167.80,0.5433,-1,-1,-1
358,-1,1439.82,539.56,197.12,391.49,0.7292,-1,-1,-1
358,-1,582.73,2.33,76.58,167.45,0.5372,-1,-1,-1
359,-1,1442.22,536.37,194.61,392.62,0.7076,-1,-1,-1
359,-1,582.54,2.32,76.74,167.41,0.5427,-1,-1,-1
360,-1,1439.80,539.57,199.30,391.86,0.6442,-1,-1,-1
360,-1,582.59,2.33,76.78,167.09,0.5405,-1,-1,-1
361,-1,1448.56,537.96,191.52,390.76,0.6626,-1,-1,-1
361,-1,582.59,2.31,76.81,166.87,0.5366,-1,-1,-1
362,-1,1440.90,538.64,201.50,390.06,0.6779,-1,-1,-1
362,-1,582.52,2.28,76.81,166.62,0.5496,-1,-1,-1
363,-1,1452.39,542.82,189.53,385.85,0.6360,-1,-1,-1
363,-1,582.69,2.33,76.59,166.23,0.5518,-1,-1,-1
364,-1,1445.22,543.03,197.27,384.55,0.6656,-1,-1,-1
364,-1,582.71,2.31,76.63,166.27,0.5560,-1,-1,-1
365,-1,1441.91,550.21,199.91,377.84,0.7026,-1,-1,-1
365,-1,582.55,2.42,76.75,166.10,0.5348,-1,-1,-1
366,-1,1442.12,550.29,200.15,378.35,0.6929,-1,-1,-1
366,-1,581.91,2.42,77.63,165.46,0.5553,-1,-1,-1
367,-1,1444.04,549.35,200.46,380.17,0.6827,-1,-1,-1
367,-1,581.93,2.43,77.59,165.48,0.5564,-1,-1,-1
368,-1,1442.15,541.52,204.37,390.41,0.6622,-1,-1,-1
368,-1,581.96,2.43,77.41,165.84,0.5482,-1,-1,-1
369,-1,1440.86,547.18,206.27,381.99,0.7627,-1,-1,-1
369,-1,581.86,2.40,77.57,166.03,0.5253,-1,-1,-1
370,-1,1442.58,544.34,208.03,383.71,0.8113,-1,-1,-1
370,-1,581.86,2.38,77.65,166.15,0.4889,-1,-1,-1
371,-1,1442.78,543.72,210.90,382.97,0.7821,-1,-1,-1
371,-1,581.90,2.38,77.58,166.11,0.4973,-1,-1,-1
